,Event Name,SDK version,player_id,Platform,Current Game
835,AgeScreen_back_btn_clk,13,0.0,Android,superstore
836,HomeScreen_Reached,15.7.2,3176598.0,iPadOS,doctor
837,GetStarted_reached,13,0.0,Android,superstore
838,GetStarted_Carousel_moves,13,0.0,Android,superstore
839,LoginOTP_NoEmail_ErrorPopup_Reached,13,0.0,Android,superstore
840,PickSubject_continue,10,0.0,Android,superstore
841,Interests_continueClk,10,0.0,Android,superstore
842,SplashLocalAnimationVideo_reached,16.5.1,0.0,iPadOS,wonderworld
843,Preschool_rewardscreen_Object_Clk,16.5.1,3148275.0,iOS,bath
844,ParentalControl_closeClk,13,3183969.0,Android,superstore
845,Interests_backClk,10,0.0,Android,superstore
846,SplashLocalAnimationVideo_reached,16.2,0.0,iPadOS,bath
847,AgeScreen_Reached,10,0.0,Android,superstore
848,Preschool_rewardscreen_Object_Clk,16.5.1,3148275.0,iOS,bath
849,SplashDownloadedVideo_reached,12,0.0,Android,playhouse
850,LoginOTP_close_btn_clicked,12,0.0,Android,playhouse
851,GamePlay_IroningSceneReached,16.5.1,3097499.0,iPadOS,bath
852,QuestionScreen_RightAnswer_Sel,16.5.1,3179514.0,iPadOS,kidshospital
853,OnBoardingErrorPopUp,10,0.0,Android,playhouse
854,Preschool_rewardscreen_Object_Clk,16.5.1,3148275.0,iOS,bath
855,AgeScreen_Sel_btn_clk,12,0.0,Android,playhouse
856,AgeScreen_back_btn_clk,10,0.0,Android,superstore
857,AgeScreen_Continue_btn_clk,12,0.0,Android,playhouse
858,GetStarted_reached,10,0.0,Android,superstore
859,Interests_reached,12,0.0,Android,playhouse
860,OnBoardingErrorPopUp,11,0.0,Android,bakery
861,GetStarted_Carousel_moves,10,0.0,Android,superstore
862,GetStarted_Carousel_moves,10,0.0,Android,superstore
863,GamePlay_WashingExitBtnClk,16.5.1,3158295.0,iPadOS,bath
864,AgeScreen_AgeSelected_cont_btn_clk,10,0.0,Android,superstore
865,AgeScreen_Reached,13,0.0,Android,superstore
866,GetStarted_btnClk,13,0.0,Android,superstore
867,GamePlay_WashBtnClk,16.5.1,3179081.0,iOS,bath
868,ToothAcheScrReached,15.7.7,2959028.0,iPadOS,doctor
869,GamePlay_IroningSceneReached,16.5.1,3097499.0,iPadOS,bath
870,Preschool_rewardscreen_Object_Clk,16.5.1,3148275.0,iOS,bath
871,Interests_backClk,10,0.0,Android,superstore
872,AgeScreen_Reached,10,0.0,Android,superstore
873,HomeScreen_Kids_EditPlayer,16.5.1,2254962.0,iPadOS,doctor
874,EditPlayer_reached,16.5.1,2254962.0,iPadOS,doctor
875,HomeScrActivityClk,15.7.2,3176598.0,iPadOS,doctor
876,SubscriptionScreen_policyClk,12,0.0,Android,superstore
877,ParentalControl_reached,12,0.0,Android,superstore
878,Preschool_rewardscreen_Object_Clk,16.5.1,3148275.0,iOS,bath
879,AgeScreen_Sel_btn_clk,10,0.0,Android,superstore
880,AgeScreen_Continue_btn_clk,10,0.0,Android,superstore
881,GameRecomScreen_seeall_btn_Clicked,13.3.1,3123060.0,iOS,doctor
882,GameRecomScreen_Reached,13.3.1,3123060.0,iOS,doctor
883,Interests_reached,10,0.0,Android,superstore
884,Preschool_number_clicked,16.5.1,2081190.0,iPadOS,carwash
885,GamePlay_ToothBrushBtnClk,16.4.1,2932920.0,iPadOS,bath
886,HomeScrRabbitClk,15.4,2751407.0,iPadOS,bath
887,GetStarted_alreadyRegisteredClk,10,0.0,Android,superstore
888,LoginScreen_reached,10,0.0,Android,superstore
889,GetStarted_Carousel_moves,11,0.0,Android,playhouse
890,GetStarted_reached,11,0.0,Android,playhouse
891,BandAidScrReached,16.5.1,3105674.0,iPadOS,doctor
892,LoginScreen_LoginOTP_Btn_Clk,12,0.0,Android,playhouse
893,Preschool_rewardscreen_Object_Clk,16.5.1,3148275.0,iOS,bath
894,LoginScreen_LoginOTP_screen_reached,12,0.0,Android,playhouse
895,GamePlay_WashingSceneReached,16.5.1,3179081.0,iOS,bath
896,GamePlay_WashingSceneReached,16.5.1,3179081.0,iOS,bath
897,GetStarted_Carousel_moves,16.0.2,0.0,iOS,doctor
898,GamePlay_DressingBtnClk,16.2,2766344.0,iPadOS,bath
899,Preschool_rewardscreen_Object_Clk,16.5.1,3148275.0,iOS,bath
900,EnterEmail_reached,10,0.0,Android,superstore
901,PreschoolLearnScreen_CharTrace_Strt,16.5.1,2081190.0,iPadOS,carwash
902,LoginScreen_continueBtnClk,12,0.0,Android,playhouse
903,AgeScreen_AgeScrolled,13,0.0,Android,superstore
904,Interests_continueClk,10,0.0,Android,superstore
905,LoginScreen_LoginOTP_Btn_Clk,10,0.0,Android,superstore
906,SplashDownloadedVideo_reached,10,0.0,Android,superstore
907,LoginScreen_LoginOTP_screen_reached,10,0.0,Android,superstore
908,PickSubject_continue,10,0.0,Android,superstore
909,EnterEmail_reached,10,0.0,Android,superstore
910,LoginScreen_loginFailure,12,0.0,Android,playhouse
911,LoginScreen_loginFailureInformationOk,12,0.0,Android,playhouse
912,OnBoardingErrorPopUp,10,0.0,Android,playhouse
913,GameRecommendationHomeScreen,,3179632.0,,bikerace
914,SubmitAnswer,,3179514.0,,kidshospital
915,QuestionScreen_attempt,16.5.1,3179514.0,iPadOS,kidshospital
916,LoginOTP_NoEmail_ErrorPopup_Reached,12,0.0,Android,playhouse
917,Interests_continueClk,12,0.0,Android,playhouse
918,PickSubject_reached,12,0.0,Android,playhouse
919,AgeScreen_Login_btn_clk,12,0.0,Android,playhouse
920,LoginScreen_reached,12,0.0,Android,playhouse
921,WellDoneScreen_Reached,16.5.1,3179514.0,iPadOS,kidshospital
922,GamePlay_SinkSceneReached,16.4.1,2932920.0,iPadOS,bath
923,LoginOTP_email_continue_btn_clk,12,0.0,Android,playhouse
924,GetStarted_btnClk,11,0.0,Android,playhouse
925,AgeScreen_Reached,11,0.0,Android,playhouse
926,GamePlay_SinkSceneReached,16.4.1,2932920.0,iPadOS,bath
927,GamePlay_DressingBtnClk,16.5.1,2795591.0,iOS,bath
928,ParentalControl_closeClk,12,0.0,Android,superstore
929,LearningScreen_reached,16.5.1,3181531.0,iPadOS,carlsupertruck
930,Preschool_numbertracing_end,16.5.1,2081190.0,iPadOS,carwash
931,GameRecommendationV2,,3179632.0,,bikerace
932,LoginScreen_close_Btn_Clk,12,0.0,Android,playhouse
933,AgeScreen_AgeScrolled,10,0.0,Android,superstore
934,AgeScreen_AgeSelected_cont_btn_clk,10,0.0,Android,superstore
935,ParentalControl_Unsuccesful,15.5,2352522.0,iOS,bath
936,GetStarted_Carousel_moves,13,0.0,Android,playhouse
937,GetStarted_reached,13,0.0,Android,playhouse
938,OnBoardingErrorPopUp,10,0.0,Android,superstore
939,LoginOTP_email_notfound_PopUp,12,0.0,Android,playhouse
940,LoginOTP_email_notfound_PopUp_Ok_clk,12,0.0,Android,playhouse
941,LoginOTP_NoEmail_ErrorPopup_Reached,10,0.0,Android,superstore
942,GamePlay_DressSceneReached,16.2,2766344.0,iPadOS,bath
943,Preschool_rewardscreen,16.5.1,2081190.0,iPadOS,carwash
944,PreschoolLetterTracingScreen_Back_Btn_Clk,16.5.1,3148275.0,iOS,bath
945,EnterEmail_backClk,10,0.0,Android,superstore
946,Interests_reached,10,0.0,Android,superstore
947,GetStarted_Carousel_moves,10,0.0,Android,superstore
948,GamePlay_DressSceneReached,16.2,2766344.0,iPadOS,bath
949,HomeScreen_Reached,14.2,3179632.0,iOS,bikerace
950,GameOpened,14.2,3179632.0,iOS,bikerace
951,homescreen_tutorial_next_btnclck,14.2,3179632.0,iOS,bikerace
952,GetStarted_Carousel_moves,11,0.0,Android,superstore
953,SplashDownloadedVideo_reached,12,0.0,Android,superstore
954,GameRecomScreen_x_tapped,13.3.1,3123060.0,iOS,doctor
955,ParentalControl_reached,13.3.1,3123060.0,iOS,doctor
956,GetStarted_reached,11,0.0,Android,superstore
957,GameRecommendationHomeScreen,,3088058.0,,doctor
958,GameRecommendationInGamePopUP,,3088058.0,,doctor
959,GameRecommendationV2,,3088058.0,,doctor
960,OnBoardingErrorPopUp,10,0.0,Android,playhouse
961,GetStarted_btnClk,13,0.0,Android,playhouse
962,SubscriptionScreen_termsClk,12,0.0,Android,superstore
963,AgeScreen_Reached,13,0.0,Android,playhouse
964,AgeScreen_back_btn_clk,12,0.0,Android,playhouse
965,OnBoardingErrorPopUp,9,0.0,Android,playhouse
966,GetStarted_reached,12,0.0,Android,playhouse
967,GetStarted_Carousel_moves,12,0.0,Android,playhouse
968,ParentalControl_reached,12,0.0,Android,superstore
969,Preschool_number_clicked,16.5.1,3181531.0,iPadOS,carlsupertruck
970,AgeScreen_AgeSelected_cont_btn_clk,13,0.0,Android,superstore
971,PreschoolNumSelScreen_Rew_Num,16.5.1,2081190.0,iPadOS,carwash
972,PickSubject_continue,12,0.0,Android,playhouse
973,EnterEmail_reached,12,0.0,Android,playhouse
974,CompulsoryActivityReached,16.5.1,2795591.0,iOS,bath
975,GamePlay_LevelExitBtnClk,16.5.1,3158295.0,iPadOS,bath
976,HomeScrOverlayActScroll,16.5.1,2795591.0,iOS,bath
977,ParentalControl_cancel,15.5,2352522.0,iOS,bath
978,InterestScreen_login_btn_clk,12,0.0,Android,superstore
979,LoginScreen_reached,12,0.0,Android,superstore
980,Interests_reached,13,0.0,Android,superstore
981,AgeScreen_Continue_btn_clk,13,0.0,Android,superstore
982,AgeScreen_Sel_btn_clk,13,0.0,Android,superstore
983,GameOpened,16.5.1,3088058.0,iPadOS,doctor
984,HomeScreen_Reached,16.5.1,3088058.0,iPadOS,doctor
985,first_app_open,15.4,0.0,iPadOS,brainycity
986,PreschoolNumberTracingScreen_Back_Btn_Clk,16.5.1,3183848.0,iOS,kidshospital
987,homescreen_tutorial_next_btnclck,16.5.1,3088058.0,iPadOS,doctor
988,GameRecomScreen_x_tapped,13,3183969.0,Android,superstore
989,ParentalControl_reached,13,3183969.0,Android,superstore
990,OnBoardingErrorPopUp,9,0.0,Android,playhouse
991,GamePlay_WashBtnClk,16.5.1,3158295.0,iPadOS,bath
992,OnBoardingErrorPopUp,10,0.0,Android,superstore
993,AgeScreen_AgeScrolled,10,0.0,Android,superstore
994,SplashLocalAnimationVideo_reached,16.6,0.0,iOS,bath
995,HomeScrActivityClk,16.5.1,2795591.0,iOS,bath
996,GetStarted_btnClk,11,0.0,Android,superstore
997,SplashLocalAnimationVideo_reached,16.5.1,0.0,iOS,bath
998,AgeScreen_Reached,11,0.0,Android,superstore
999,PreschoolLetterLevelScreen_Home_Btn_Clk,16.5.1,3148275.0,iOS,bath
1000,IosTrialSuccess,,,,kidshospital
1001,GameRecommendationHomeScreen,,2822334.0,,kidshospital
1002,GameRecommendationV2,,2822334.0,,kidshospital
1003,PaymentAck_Apple,16.5.1,2991818.0,iPadOS,kidshospital
1004,GamePlay_DressSceneReached,16.1.1,3191676.0,iPadOS,bath
1005,HomeScreen_game_clicked_icon,16.6,3197578.0,iOS,doctor
1006,ParentalControl_reached,16.6,3197578.0,iOS,doctor
1007,SplashLocalAnimationVideo_reached,13,0.0,Android,superstore
1008,QuestionScreen_WrongAnswer_Sel,12,3192963.0,Android,pepitree
1009,GamePlay_DressingBtnClk,16.5.1,2740601.0,iPadOS,bath
1010,SKIDOSPASS_Continue_btn_clk,16.5.1,2991818.0,iPadOS,kidshospital
1011,HomeScreen_Reached,16.5.1,2991818.0,iPadOS,kidshospital
1012,AgeScreen_AgeSelected_cont_btn_clk,12,0.0,Android,superstore
1013,LoginOTP_email_invalid_PopUp,13,0.0,Android,playhouse
1014,LoginOTP_email_invalid_PopUp_Ok_clk,13,0.0,Android,playhouse
1015,OnBoardingErrorPopUp,13,0.0,Android,playhouse
1016,PaymentAckSuccess_Backend,16.5.1,2991818.0,iPadOS,kidshospital
1017,UserSubscriptionGranted,16.5.1,2991818.0,iPadOS,kidshospital
1018,GameRecommendationHomeScreen,,2991818.0,,kidshospital
1019,GameRecommendationV2,,2991818.0,,kidshospital
1020,EnterEmail_Login_btn_clk,10,0.0,Android,superstore
1021,SkidosPassReached,16.5.1,2991818.0,iPadOS,kidshospital
1022,HomeScreen_playBtnClk,16.3.1,3131656.0,iOS,doctor
1023,AgeScreen_Reached,10,0.0,Android,doctor
1024,GetStarted_btnClk,10,0.0,Android,doctor
1025,Preschool_letter_clicked,15.5,3068022.0,iPadOS,bakery
1026,LoginScreen_reached,10,0.0,Android,superstore
1027,InGameScreen_Reached,16.3.1,3131656.0,iOS,doctor
1028,AgeScreen_Sel_btn_clk,12,0.0,Android,superstore
1029,AgeScreen_Continue_btn_clk,12,0.0,Android,superstore
1030,SplashLocalAnimationVideo_reached,15.7.7,0.0,iPadOS,doctor
1031,Interests_reached,12,0.0,Android,superstore
1032,HomeScreen_Reached,16.5.1,2822334.0,iPadOS,kidshospital
1033,GetStarted_Carousel_moves,11,0.0,Android,wonderworld
1034,GamePlay_WashingExitBtnClk,16.2,2728607.0,iOS,bath
1035,QuestionScreen_Hint,12,3192963.0,Android,pepitree
1036,ParentalControl_success,16.6,3197578.0,iOS,doctor
1037,GameOpened,16.5.1,2822334.0,iPadOS,kidshospital
1038,EnterEmail_CarouselScrolled,12,0.0,Android,superstore
1039,ParentalControl_dragged_tree2,11,0.0,Android,superstore
1040,GameCharacterDied,15.5,2222640.0,iPadOS,streetsoccer
1041,homescreen_tutorial_next_btnclck,16.5.1,2822334.0,iPadOS,kidshospital
1042,InterestScreen_login_btn_clk,11,0.0,Android,playhouse
1043,GamePlay_DressSceneReached,16.5.1,2740601.0,iPadOS,bath
1044,LoginScreen_reached,11,0.0,Android,playhouse
1045,SkidosOverlayPresentation,16.6,3197578.0,iOS,doctor
1046,GamePlay_DressSceneReached,16.5.1,2740601.0,iPadOS,bath
1047,ParentalControl_success,11,0.0,Android,superstore
1048,OnBoardingErrorPopUp,16.1.1,0.0,iOS,doctor
1049,LoginScreen_continueBtnClk,16.5.1,0.0,iOS,bath
1050,GamePlay_BathroomExitBtnClk,16.5.1,1521454.0,iOS,bath
1051,SKIDOSPASS_Continue_btn_clk,16.5.1,2991818.0,iPadOS,kidshospital
1052,HomeScreen_Reached,16.5.1,2991818.0,iPadOS,kidshospital
1053,VideoScreen_LockedVideoBtn_Clicked,12,3194813.0,Android,superstore
1054,AgeScreen_Continue_btn_clk,10,0.0,Android,doctor
1055,VideoScreen_LockedPopup_Reached,12,3194813.0,Android,superstore
1056,Interests_reached,10,0.0,Android,doctor
1057,PopUp_Sound_Btn_Clicked,12,3194813.0,Android,superstore
1058,GetStarted_alreadyRegisteredClk,10,0.0,Android,superstore
1059,LoginScreen_reached,10,0.0,Android,superstore
1060,Interests_continueClk,13,0.0,Android,playhouse
1061,EnterEmail_Login_btn_clk,10,0.0,Android,superstore
1062,LoginScreen_reached,10,0.0,Android,superstore
1063,PreschoolTracingScreen_Exit,16.5.1,3129370.0,iPadOS,doctor
1064,InGameScreen_Reached,16.5.1,3129370.0,iPadOS,doctor
1065,LoginScreen_loginFailure,16.5.1,0.0,iOS,bath
1066,GetStarted_Carousel_moves,16.3.1,0.0,iOS,bath
1067,LoginScreen_loginFailureInformationOk,16.5.1,0.0,iOS,bath
1068,LoginScreen_LoginOTP_Btn_Clk,11,0.0,Android,playhouse
1069,LoginScreen_LoginOTP_screen_reached,11,0.0,Android,playhouse
1070,GameEndSavePressed,15.5,2222640.0,iPadOS,streetsoccer
1071,HomeScreen_Kids_EditPlayer,16.1.1,3036597.0,iOS,bath
1072,EditPlayer_reached,16.1.1,3036597.0,iOS,bath
1073,PreschoolLearnScreen_CharTrace_Strt,15.5,3068022.0,iPadOS,bakery
1074,GetStarted_btnClk,11,0.0,Android,wonderworld
1075,AgeScreen_Reached,11,0.0,Android,wonderworld
1076,GetStarted_Carousel_moves,16.5,0.0,iPadOS,bath
1077,BandAidScrReached,16.3.1,3131656.0,iOS,doctor
1078,LoginScreen_LoginOTP_Btn_Clk,11,0.0,Android,playhouse
1079,LoginScreen_LoginOTP_screen_reached,11,0.0,Android,playhouse
1080,first_app_open,16.6,0.0,iOS,bath
1081,SplashLocalAnimationVideo_reached,16.6,0.0,iOS,bath
1082,GamePlay_WoundsSceneCompleted,16.2,2977587.0,iOS,doctor
1083,Interests_continueClk,10,0.0,Android,doctor
1084,SplashDownloadedVideo_reached,13,0.0,Android,superstore
1085,SubjectScreen_Login_btn_clk,10,0.0,Android,doctor
1086,PickSubject_reached,10,0.0,Android,doctor
1087,QuestionScreen_RightAnswer_Sel,12,3192963.0,Android,pepitree
1088,TermsConditions_reached,16.1.1,0.0,iOS,doctor
1089,EnterEmail_backClk,13,0.0,Android,playhouse
1090,Interests_reached,13,0.0,Android,playhouse
1091,BandAidScrReached,16.5.1,3129370.0,iPadOS,doctor
1092,SubscriptionScreen_Reached,16.5.1,3183797.0,iOS,bath
1093,GamePlay_ToiletBtnClk,16.2,2728607.0,iOS,bath
1094,SubscriptionScreen_planClk,15.6,2971312.0,iPadOS,doctor
1095,ParentalControl_reached,15.6,2971312.0,iPadOS,doctor
1096,HomeScreen_playBtnClk,16.5.1,2991818.0,iPadOS,kidshospital
1097,LoginOTP_NoEmail_ErrorPopup_Reached,11,0.0,Android,playhouse
1098,first_app_open,12,0.0,Android,superstore
1099,InGameScreen_Reached,16.5.1,2991818.0,iPadOS,kidshospital
1100,video_playback_paused,16.5.1,2662621.0,iPadOS,doctor
1101,SubmitAnswer,,3192963.0,,pepitree
1102,QuestionScreen_attempt,12,3192963.0,Android,pepitree
1103,LoginScreen_reached,10,0.0,Android,doctor
1104,video_playback_resumed,16.5.1,2662621.0,iPadOS,doctor
1105,SplashLocalAnimationVideo_reached,12,0.0,Android,superstore
1106,ParentalControl_reached,16.5.1,2254962.0,iPadOS,doctor
1107,SubscriptionScreen_videoPlayStart,16.5.1,3183797.0,iOS,bath
1108,SplashLocalAnimationVideo_reached,16.2,0.0,iPadOS,bath
1109,QuestionScreen_Reached,12,3192963.0,Android,pepitree
1110,Interests_continueClk,12,0.0,Android,playhouse
1111,RevivalCollectPressed,15.5,2222640.0,iPadOS,streetsoccer
1112,LearningTimeScreen_Reached,15.5,2222640.0,iPadOS,streetsoccer
1113,LoginScreen_LoginOTP_Btn_Clk,10,0.0,Android,superstore
1114,PickSubject_reached,12,0.0,Android,playhouse
1115,LoginScreen_LoginOTP_screen_reached,10,0.0,Android,superstore
1116,LoginScreen_LoginOTP_Btn_Clk,12,0.0,Android,superstore
1117,LoginScreen_LoginOTP_screen_reached,12,0.0,Android,superstore
1118,GameRecommendationInGamePopUP,,1213551.0,,superstore
1119,GameRecommendationHomeScreen,,1213551.0,,superstore
1120,GamePlay_DressingExitBtnClk,16.1.1,3191676.0,iPadOS,bath
1121,ToothAcheScrReached,16.5.1,2254962.0,iPadOS,doctor
1122,BandAidScrCloseBtnClk,16.3.1,3131656.0,iOS,doctor
1123,TreatmentScrReached,16.3.1,3131656.0,iOS,doctor
1124,video_playback_paused,16.5.1,2662621.0,iPadOS,doctor
1125,EditPlayer_ContinueClk,16.1.1,3036597.0,iOS,bath
1126,GamePlay_ToiletSceneReached,16.2,2728607.0,iOS,bath
1127,GamePlay_ToiletSceneReached,16.2,2728607.0,iOS,bath
1128,EditPlayer_success,16.1.1,3036597.0,iOS,bath
1129,WellDoneScreen_Reached,12,3192963.0,Android,pepitree
1130,TermsConditions_selection_yes,16.1.1,0.0,iOS,doctor
1131,HomeScreen_Reached,16.1.1,3036597.0,iOS,bath
1132,InterestScreen_login_btn_clk,13,0.0,Android,playhouse
1133,LoginScreen_reached,13,0.0,Android,playhouse
1134,GamePlay_ToiletBtnClk,16.5.1,1521454.0,iOS,bath
1135,LoginOTP_NoEmail_ErrorPopup_Reached,10,0.0,Android,superstore
1136,GameRecommendationV2,,3036597.0,,bath
1137,LoginScreen_close_Btn_Clk,10,0.0,Android,doctor
1138,GameOpened,16.5.1,1213551.0,iPadOS,superstore
1139,HomeScreen_Reached,16.5.1,1213551.0,iPadOS,superstore
1140,ToothAcheScrReached,15.5,3197476.0,iPadOS,doctor
1141,ParentalControl_Unsuccesful,16.5.1,2254962.0,iPadOS,doctor
1142,GamePlay_DressingExitBtnClk,16.6,2474896.0,iOS,bath
1143,PickSubject_continue,13,0.0,Android,playhouse
1144,EnterEmail_reached,13,0.0,Android,playhouse
1145,EnterEmail_continueClk,16.1.1,0.0,iOS,doctor
1146,SubscriptionScreen_videoPlayStart,15.6,2971312.0,iPadOS,doctor
1147,RegistrationSuccess,16.1.1,0.0,iOS,doctor
1148,PickSubject_back,10,0.0,Android,doctor
1149,Interests_reached,10,0.0,Android,doctor
1150,Interests_backClk,10,0.0,Android,doctor
1151,GetStarted_Carousel_moves,16.3.1,0.0,iOS,bath
1152,DefaultPlayer_Created,16.1.1,0.0,iOS,doctor
1153,PlanScreen_reached,16.1.1,0.0,iOS,doctor
1154,homescreen_tutorial_seen,16.5.1,1213551.0,iPadOS,superstore
1155,VideoScreen_Locked_VideoOkBtn_Clicked,12,3194813.0,Android,superstore
1156,SubscriptionScreen_Reached,12,3194813.0,Android,superstore
1157,SubscriptionScreen_Reached,12,3194813.0,Android,superstore
1158,CompulsoryActivityReached,16.2,2977587.0,iOS,doctor
1159,video_playback_resumed,16.5.1,2662621.0,iPadOS,doctor
1160,HomeScrOverlayActScroll,16.2,2977587.0,iOS,doctor
1161,GetStarted_Carousel_moves,16.5,0.0,iPadOS,bath
1162,Interests_continueClk,16.5.1,0.0,iPadOS,doctor
1163,PickSubject_continue,16.5.1,0.0,iPadOS,doctor
1164,EnterEmail_reached,16.5.1,0.0,iPadOS,doctor
1165,LearningTimeScreen_Reached,16.5.1,1521454.0,iOS,bath
1166,AgeScreen_Reached,10,0.0,Android,doctor
1167,PickAvatar_scroll,13,3164980.0,Android,wonderworld
1168,OnBoardingErrorPopUp,11,0.0,Android,wonderworld
1169,SubscriptionScreen_policyClk,11,0.0,Android,superstore
1170,AgeScreen_back_btn_clk,10,0.0,Android,doctor
1171,ParentalControl_reached,11,0.0,Android,superstore
1172,GetStarted_reached,10,0.0,Android,doctor
1173,GetStarted_Carousel_moves,10,0.0,Android,doctor
1174,LoginOTP_NoEmail_ErrorPopup_Reached,12,0.0,Android,superstore
1175,SubscriptionScreen_videoPlayStart,11,0.0,Android,superstore
1176,GetStarted_btnClk,16.3.1,0.0,iOS,bath
1177,AgeScreen_Reached,16.3.1,0.0,iOS,bath
1178,first_app_open,16.6,0.0,iOS,bath
1179,LoginOTP_email_invalid_PopUp,11,0.0,Android,playhouse
1180,LoginOTP_email_invalid_PopUp_Ok_clk,11,0.0,Android,playhouse
1181,HomeScrCardSwiped,16.1.1,3036597.0,iOS,bath
1182,HomeScrActivityClk,16.2,2977587.0,iOS,doctor
1183,GamePlay_DressingBtnClk,16.1.1,3191676.0,iPadOS,bath
1184,GameRecommendationHomeScreen,,2959028.0,,doctor
1185,GameRecommendationInGamePopUP,,2959028.0,,doctor
1186,GameRecommendationV2,,2959028.0,,doctor
1187,Preschool_lettertracing_end,15.5,3068022.0,iPadOS,bakery
1188,SplashLocalAnimationVideo_reached,16.6,0.0,iOS,bath
1189,SubscriptionScreen_videoPlayStart,15.6,2971312.0,iPadOS,doctor
1190,first_app_open,16.6,0.0,iOS,doctor
1191,HomeScrCardSwiped,16.1.1,3036597.0,iOS,bath
1192,SubjectScreen_Login_btn_clk,12,0.0,Android,playhouse
1193,EnterEmail_CarouselScrolled,16.5.1,0.0,iPadOS,doctor
1194,Preschool_rewardscreen,15.5,3068022.0,iPadOS,bakery
1195,LoginScreen_reached,12,0.0,Android,playhouse
1196,AgeScreen_AgeSelected_cont_btn_clk,11,0.0,Android,wonderworld
1197,CompulsoryActivityReached,16.5.1,2991818.0,iPadOS,kidshospital
1198,ParentalControl_dragged_tree1,11,0.0,Android,superstore
1199,SplashLocalAnimationVideo_reached,16.6,0.0,iOS,doctor
1200,FeverScrReached,16.3.1,3131656.0,iOS,doctor
1201,HomeScrOverlayActScroll,16.5.1,2991818.0,iPadOS,kidshospital
1202,SubscriptionScreen_videoPlayStart,15.6,2971312.0,iPadOS,doctor
1203,TermsConditions_reached,11,0.0,Android,wonderworld
1204,HomeScrCardSwiped,16.1.1,3036597.0,iOS,bath
1205,Interests_backClk,12,0.0,Android,superstore
1206,AgeScreen_Reached,12,0.0,Android,superstore
1207,PreschoolTracingscreen_Rew_Letter,15.5,3068022.0,iPadOS,bakery
1208,QuestionScreen_Reached,15.5,2222640.0,iPadOS,streetsoccer
1209,LoginOTP_email_invalid_PopUp,11,0.0,Android,playhouse
1210,LoginOTP_email_invalid_PopUp_Ok_clk,11,0.0,Android,playhouse
1211,GameRecommendationHomeScreen,,3197578.0,,bath
1212,GameRecommendationV2,,3197578.0,,bath
1213,GamePlay_DressSceneReached,16.1.1,3191676.0,iPadOS,bath
1214,SubscriptionScreen_planClk,16.5.1,3183797.0,iOS,bath
1215,ParentalControl_reached,16.5.1,3183797.0,iOS,bath
1216,GamePlay_DressSceneReached,16.1.1,3191676.0,iPadOS,bath
1217,AutoLogin_success,16.6,3197578.0,iOS,bath
1218,GameOpened,15.7.7,2959028.0,iPadOS,doctor
1219,HomeScreen_Reached,15.7.7,2959028.0,iPadOS,doctor
1220,AgeScreen_Sel_btn_clk,11,0.0,Android,wonderworld
1221,AgeScreen_Continue_btn_clk,11,0.0,Android,wonderworld
1222,homescreen_tutorial_next_btnclck,15.7.7,2959028.0,iPadOS,doctor
1223,Interests_reached,11,0.0,Android,wonderworld
1224,AgeScreen_back_btn_clk,12,0.0,Android,superstore
1225,GetStarted_reached,12,0.0,Android,superstore
1226,GetStarted_Carousel_moves,12,0.0,Android,superstore
1227,SplashLocalAnimationVideo_reached,16.3.1,0.0,iOS,superstore
1228,first_app_open,13,0.0,Android,superstore
1229,GetStarted_btnClk,10,0.0,Android,doctor
1230,SplashLocalAnimationVideo_reached,13,0.0,Android,superstore
1231,EnterEmail_CarouselScrolled,16.5.1,0.0,iPadOS,doctor
1232,TermsConditions_selection_yes,11,0.0,Android,wonderworld
1233,SubscriptionScreen_videoPlayStart,15.6,2971312.0,iPadOS,doctor
1234,HomeScreen_playBtnClk,15.7.7,2959028.0,iPadOS,doctor
1235,HomeScrActivityClk,16.1.1,3036597.0,iOS,bath
1236,GetAGrownUpScreen_reached,15.7.7,2959028.0,iPadOS,doctor
1237,GrownUpSoundPlay,15.7.7,2959028.0,iPadOS,doctor
1238,AgeScreen_Continue_btn_clk,16.3.1,0.0,iOS,bath
1239,Interests_reached,16.3.1,0.0,iOS,bath
1240,LoginOTP_NoEmail_ErrorPopup_Reached,12,0.0,Android,superstore
1241,ParentalControl_dragged_tree2,11,0.0,Android,superstore
1242,ParentalControl_success,11,0.0,Android,superstore
1243,GetStarted_Carousel_moves,16.5,0.0,iPadOS,bath
1244,SplashLocalAnimationVideo_reached,16.5.1,0.0,iPadOS,kidshospital
1245,LearningTimeScreen_Reached,16.1.1,3036597.0,iOS,bath
1246,SplashLocalAnimationVideo_reached,16.2,0.0,iPadOS,bath
1247,HomeScreen_game_clicked_icon,16.5.1,2822334.0,iPadOS,kidshospital
1248,ParentalControl_reached,16.5.1,2822334.0,iPadOS,kidshospital
1249,AgeScreen_Reached,10,0.0,Android,doctor
1250,OnBoardingErrorPopUp,16.5.1,0.0,iPadOS,doctor
1251,GameRecommendationHomeScreen,,3005839.0,,bath
1252,GameOpened,16.6,3197578.0,iOS,bath
1253,HomeScreen_Reached,16.6,3197578.0,iOS,bath
1254,homescreen_tutorial_seen,16.6,3197578.0,iOS,bath
1255,GetStarted_Carousel_moves,13,0.0,Android,superstore
1256,GetStarted_reached,13,0.0,Android,superstore
1257,SplashDownloadedVideo_reached,11,0.0,Android,kidshospital
